"Date","CountyDistrict","ProvinceState","CountryRegion","Lat","Long","TotalConfirmed","TotalDeaths","NewConfirmed","NewDeaths","Deltaconfirmed","DeltaDeaths"
2020-03-31,"","","China",31.8257,117.2264,82279,3309,81,1,5,-3
2020-03-31,"","","Colombia",4.5709,-74.2973,906,16,108,4,12,2
2020-03-31,"","","Congo (Brazzaville)",-4.2634,15.2832,19,0,0,0,0,0
2020-03-31,"","","Congo (Kinshasa)",-4.322447,15.307045,98,8,17,0,1,-2
2020-03-31,"","","Costa Rica",9.7489,-83.7534,347,2,17,0,1,0
2020-03-31,"","","Cote d'Ivoire",7.54,-5.5471,179,1,11,0,8,0
2020-03-31,"","","Croatia",45.1,15.2,867,6,77,0,0,0
2020-03-31,"","","Cuba",21.521757,-77.78116700000002,186,6,16,2,-15,1
2020-03-31,"","","Cyprus",35.1264,33.4299,262,8,32,1,16,-1
2020-03-31,"","","Czechia",49.8175,15.472999999999999,3308,31,307,8,123,1
2020-03-31,"","","Denmark",61.8926,-6.9118,3039,90,284,13,93,8
2020-03-31,"","","Diamond Princess",0.0,0.0,712,10,0,0,0,0
2020-03-31,"","","Djibouti",11.8251,42.5903,30,0,12,0,12,0
2020-03-31,"","","Dominica",15.415,-61.371,12,0,1,0,1,0
2020-03-31,"","","Dominican Republic",18.7357,-70.1627,1109,51,208,9,166,6
2020-03-31,"","","Ecuador",-1.8312,-78.1834,2240,75,278,15,240,13
2020-03-31,"","","Egypt",26.820553000000004,30.802497999999996,710,46,54,5,7,4
2020-03-31,"","","El Salvador",13.7942,-88.8965,32,1,2,1,-4,1
2020-03-31,"","","Equatorial Guinea",1.6508,10.2679,12,0,0,0,0,0
2020-03-31,"","","Eritrea",15.1794,39.7823,15,0,3,0,3,0
2020-03-31,"","","Estonia",58.5953,25.0136,745,4,30,1,-6,1
2020-03-31,"","","Eswatini",-26.5225,31.4659,9,0,0,0,0,0
2020-03-31,"","","Ethiopia",9.145,40.4897,26,0,3,0,1,0
2020-03-31,"","","Fiji",-17.7134,178.065,5,0,0,0,0,0
2020-03-31,"","","Finland",61.92411,25.748151,1418,17,66,4,-46,2
2020-03-31,"","","France",4.0,-53.0,52827,3532,7657,502,3195,83
2020-03-31,"","","Gabon",-0.8037,11.6094,16,1,9,0,9,0
2020-03-31,"","","Gambia",13.4432,-15.3101,4,1,0,0,0,0
2020-03-31,"","","Georgia",42.3154,43.3569,110,0,7,0,-5,0
2020-03-31,"","","Germany",51.165690999999995,10.451526,71808,775,4923,130,133,18
2020-03-31,"","","Ghana",7.9465,-1.0232,161,5,9,0,9,0
2020-03-31,"","","Greece",39.0742,21.8243,1314,49,102,6,46,1
2020-03-31,"","","Grenada",12.1165,-61.678999999999995,9,0,0,0,0,0
2020-03-31,"","","Guatemala",15.7835,-90.2308,38,1,2,0,0,0
2020-03-31,"","","Guinea",9.9456,-9.6966,22,0,0,0,-6,0
2020-03-31,"","","Guinea-Bissau",11.8037,-15.1804,8,0,0,0,-6,0
2020-03-31,"","","Guyana",4.860416000000002,-58.93018000000001,12,2,4,1,4,1
2020-03-31,"","","Haiti",18.9712,-72.2852,15,0,0,0,0,0
2020-03-31,"","","Holy See",41.9029,12.4534,6,0,0,0,0,0
2020-03-31,"","","Honduras",15.2,-86.2419,141,7,2,0,-27,-4
2020-03-31,"","","Hungary",47.1625,19.5033,492,16,45,1,6,-1
2020-03-31,"","","Iceland",64.9631,-19.0208,1135,2,49,0,-17,0
2020-03-31,"","","India",20.593684,78.96288,1397,35,146,3,-81,-2
2020-03-31,"","","Indonesia",-0.7893,113.9213,1528,136,114,14,-15,6
2020-03-31,"","","Iran",32.427908,53.68804599999999,44605,2898,3110,141,-76,24
2020-03-31,"","","Iraq",33.223191,43.679291,694,50,64,4,-19,0
2020-03-31,"","","Ireland",53.1424,-7.6921,3235,71,325,17,30,9
2020-03-31,"","","Israel",31.046051000000002,34.851612,5358,20,663,4,215,3
2020-03-31,"","","Italy",41.87194,12.56738,105792,12428,4053,837,3,25
2020-03-31,"","","Jamaica",18.1096,-77.2975,36,1,0,0,-4,0
2020-03-31,"","","Japan",36.204824,138.252924,1953,56,87,2,87,2
2020-03-31,"","","Jordan",31.24,36.51,274,5,6,0,-3,-2
2020-03-31,"","","Kazakhstan",48.0196,66.9237,343,2,41,1,23,1
2020-03-31,"","","Kenya",-0.0236,37.9062,59,1,9,0,1,0
2020-03-31,"","","Korea, South",35.90775700000001,127.766922,9786,162,125,4,47,-2
2020-03-31,"","","Kosovo",42.602636,20.902977,112,1,18,0,18,0
2020-03-31,"","","Kuwait",29.311659999999996,47.481766,289,0,23,0,12,0
2020-03-31,"","","Kyrgyzstan",41.20438,74.766098,107,0,13,0,3,0
2020-03-31,"","","Laos",19.856270000000002,102.495496,9,0,1,0,1,0
2020-03-31,"","","Latvia",56.8796,24.6032,398,0,22,0,-7,0
2020-03-31,"","","Lebanon",33.8547,35.8623,470,12,24,1,16,0
2020-03-31,"","","Liberia",6.4280550000000005,-9.429499,3,0,0,0,0,0
2020-03-31,"","","Libya",26.3351,17.228331,10,0,2,0,2,0
2020-03-31,"","","Liechtenstein",47.14,9.55,68,0,6,0,0,0
2020-03-31,"","","Lithuania",55.1694,23.8813,537,8,46,1,15,1
2020-03-31,"","","Luxembourg",49.8153,6.1296,2178,23,190,1,152,0
2020-03-31,"","","Madagascar",-18.766947000000002,46.869107,57,0,14,0,10,0
2020-03-31,"","","Malaysia",4.210483999999999,101.97576600000001,2766,43,140,6,-16,4
2020-03-31,"","","Maldives",3.2028,73.2207,18,0,1,0,1,0
2020-03-31,"","","Mali",17.570692,-3.996166000000001,28,2,3,0,-4,-1
2020-03-31,"","","Malta",35.9375,14.3754,169,0,13,0,8,0
2020-03-31,"","","Mauritania",21.0079,-10.9408,6,1,1,0,1,-1
2020-03-31,"","","Mauritius",-20.348404000000002,57.552152,143,5,15,2,-6,2
2020-03-31,"","","Mexico",23.6345,-102.5528,1094,28,101,8,-44,4
2020-03-31,"","","Moldova",47.4116,28.3699,353,4,55,2,20,2
2020-03-31,"","","Monaco",43.7333,7.4167,52,1,3,0,0,0
2020-03-31,"","","Mongolia",46.8625,103.8467,12,0,0,0,0,0
2020-03-31,"","","Montenegro",42.708678000000006,19.37439,109,2,18,1,12,1
2020-03-31,"","","Morocco",31.7917,-7.0926,617,36,61,3,-16,-4
2020-03-31,"","","Mozambique",-18.665695,35.529562,8,0,0,0,0,0
2020-03-31,"","","MS Zaandam",0.0,0.0,2,0,0,0,0,0
2020-03-31,"","","Namibia",-22.9576,18.4904,11,0,0,0,0,0
2020-03-31,"","","Nepal",28.1667,84.25,5,0,0,0,0,0
2020-03-31,"","","Netherlands",12.5211,-69.9683,12667,1040,850,175,-37,82
2020-03-31,"","","New Zealand",-40.9006,174.886,647,1,58,0,-17,0
2020-03-31,"","","Nicaragua",12.865416,-85.207229,5,1,1,0,1,0
2020-03-31,"","","Niger",17.607789,8.081666,27,3,0,0,-9,-2
2020-03-31,"","","Nigeria",9.082,8.6753,135,2,4,0,-16,-1
2020-03-31,"","","North Macedonia",41.6086,21.7453,329,9,44,2,18,1
2020-03-31,"","","Norway",60.472,8.4689,4641,39,196,7,35,0
2020-03-31,"","","Oman",21.512583,55.92325500000001,192,1,13,1,1,1
2020-03-31,"","","Pakistan",30.3753,69.3451,1938,26,221,5,101,-2
2020-03-31,"","","Panama",8.538,-80.7821,1181,30,192,6,104,-1
2020-03-31,"","","Papua New Guinea",-6.314993,143.95555,1,0,0,0,0,0
2020-03-31,"","","Paraguay",-23.4425,-58.4438,65,3,1,0,-4,0
2020-03-31,"","","Peru",-9.19,-75.0152,1065,30,115,6,17,0
2020-03-31,"","","Philippines",12.879721,121.77401699999999,2084,88,538,10,410,3
2020-03-31,"","","Poland",51.9194,19.1451,2311,33,256,2,63,-7
2020-03-31,"","","Portugal",39.3999,-8.2245,7443,160,1035,20,589,-1
2020-03-31,"","","Qatar",25.3548,51.1839,781,2,88,1,29,1
2020-03-31,"","","Romania",45.9432,24.9668,2245,82,136,17,-158,-5
2020-03-31,"","","Russia",61.52401,105.31875600000001,2337,17,501,8,199,7
2020-03-31,"","","Rwanda",-1.9403,29.8739,75,0,5,0,5,0
2020-03-31,"","","Saint Kitts and Nevis",17.357822,-62.782998,8,0,1,0,-4,0
2020-03-31,"","","Saint Lucia",13.9094,-60.9789,13,0,4,0,4,0
2020-03-31,"","","Saint Vincent and the Grenadines",12.9843,-61.2872,1,0,0,0,0,0
2020-03-31,"","","San Marino",43.9424,12.4578,236,26,6,1,0,-2
2020-03-31,"","","Saudi Arabia",23.885942,45.079162,1563,10,110,2,-44,2
2020-03-31,"","","Senegal",14.4974,-14.4524,175,0,13,0,-7,0
2020-03-31,"","","Serbia",44.0165,21.0059,900,16,115,0,71,-3
2020-03-31,"","","Seychelles",-4.6796,55.492,10,0,2,0,2,0
2020-03-31,"","","Sierra Leone",8.460555000000001,-11.779889,1,0,1,0,1,0
2020-03-31,"","","Singapore",1.2833,103.8333,926,3,47,0,12,0
2020-03-31,"","","Slovakia",48.669,19.699,363,0,27,0,5,0
2020-03-31,"","","Slovenia",46.1512,14.9955,802,15,46,4,20,4
2020-03-31,"","","Somalia",5.152149,46.199616,5,0,2,0,2,0
2020-03-31,"","","South Africa",-30.5595,22.9375,1353,5,27,2,-19,1
2020-03-31,"","","Spain",40.463667,-3.7492199999999998,95923,8464,7967,748,121,-165
2020-03-31,"","","Sri Lanka",7.873054,80.77179699999998,143,2,21,0,16,-1
2020-03-31,"","","Sudan",12.8628,30.2176,7,2,1,0,1,-1
2020-03-31,"","","Suriname",3.9193,-56.0278,9,0,1,0,1,0
2020-03-31,"","","Sweden",60.128161,18.643501,4435,180,407,34,79,-2
2020-03-31,"","","Switzerland",46.8182,8.2275,16605,433,683,74,-410,15
2020-03-31,"","","Syria",34.802075,38.99681500000001,10,2,0,0,-1,-1
2020-03-31,"","","Taiwan*",23.7,121.0,322,5,16,0,8,-3
2020-03-31,"","","Tanzania",-6.369028,34.888822,19,1,0,1,-5,1
2020-03-31,"","","Thailand",15.870032,100.992541,1651,10,127,1,-9,-1
2020-03-31,"","","Timor-Leste",-8.874217,125.727539,1,0,0,0,0,0
2020-03-31,"","","Togo",8.6195,0.8248,34,1,4,0,-1,0
2020-03-31,"","","Trinidad and Tobago",10.6918,-61.2225,87,3,5,0,1,0
2020-03-31,"","","Tunisia",33.886917,9.537499,394,10,82,2,82,2
2020-03-31,"","","Turkey",38.9637,35.2433,13531,214,2704,46,1094,9
2020-03-31,"","","Uganda",1.373333,32.290275,44,0,11,0,11,0
2020-03-31,"","","Ukraine",48.3794,31.1656,645,17,97,4,24,1
2020-03-31,"","","United Arab Emirates",23.424076,53.847818000000004,664,6,53,1,12,-1
2020-03-31,"","","United Kingdom",18.2206,-63.0686,25481,1793,3028,382,355,202
2020-03-31,"","","Uruguay",-32.5228,-55.7658,338,1,28,0,22,0
2020-03-31,"","","US",34.22333378,-82.46170658,188172,3873,26341,895,5419,384
2020-03-31,"","","Uzbekistan",41.377491,64.585262,172,2,23,0,18,0
2020-03-31,"","","Venezuela",6.4238,-66.5897,135,3,0,0,-16,-1
2020-03-31,"","","Vietnam",14.058323999999999,108.277199,212,0,9,0,-6,0
2020-03-31,"","","West Bank and Gaza",31.9522,35.2332,119,1,3,0,-4,0
2020-03-31,"","","Zambia",-13.133897,27.849332,35,0,0,0,-6,0
2020-03-31,"","","Zimbabwe",-19.015438,29.154857,8,1,1,0,1,0
2020-04-01,"","","Afghanistan",33.93911,67.709953,237,4,63,0,59,0
2020-04-01,"","","Albania",41.1533,20.1683,259,15,16,0,-4,-4
2020-04-01,"","","Algeria",28.0339,1.6596,847,58,131,14,-1,5
2020-04-01,"","","Andorra",42.5063,1.5218,390,14,14,2,8,-2
2020-04-01,"","","Angola",-11.2027,17.8739,8,2,1,0,1,0
2020-04-01,"","","Antigua and Barbuda",17.0608,-61.7964,7,0,0,0,0,0
2020-04-01,"","","Argentina",-38.4161,-63.6167,1054,28,0,1,-234,-3
2020-04-01,"","","Armenia",40.0691,45.0382,571,4,39,1,-11,1
2020-04-01,"","","Australia",-35.4735,149.0124,4862,20,303,2,105,1
2020-04-01,"","","Austria",47.5162,14.5501,10711,146,531,18,-31,-2
2020-04-01,"","","Azerbaijan",40.1431,47.5769,359,5,61,0,36,-1
2020-04-01,"","","Bahamas",25.025885,-78.035889,21,1,7,1,7,1
2020-04-01,"","","Bahrain",26.0275,50.55,569,4,2,0,-50,0
2020-04-01,"","","Bangladesh",23.685,90.3563,54,6,3,1,1,1
2020-04-01,"","","Barbados",13.1939,-59.5432,34,0,0,0,-1,0
2020-04-01,"","","Belarus",53.7098,27.9534,163,2,11,1,11,0
2020-04-01,"","","Belgium",50.8333,4.469936,13964,828,1189,123,313,-69
2020-04-01,"","","Belize",17.1899,-88.4976,3,0,0,0,0,0
2020-04-01,"","","Benin",9.3077,2.3158,13,0,4,0,1,0
2020-04-01,"","","Bhutan",27.5142,90.4336,4,0,0,0,0,0
2020-04-01,"","","Bolivia",-16.2902,-63.5887,115,7,8,1,-2,-1
2020-04-01,"","","Bosnia and Herzegovina",43.9159,17.6791,459,13,39,0,-13,-3
2020-04-01,"","","Botswana",-22.3285,24.6849,4,1,0,0,-1,-1
2020-04-01,"","","Brazil",-14.235,-51.9253,6836,240,1119,39,-19,-3
2020-04-01,"","","Brunei",4.5353,114.7277,131,1,2,0,0,0
2020-04-01,"","","Bulgaria",42.7339,25.4858,422,10,23,2,-17,2
2020-04-01,"","","Burkina Faso",12.2383,-1.5616,282,16,21,2,6,0
2020-04-01,"","","Burma",21.9162,95.956,15,1,0,0,-1,-1
2020-04-01,"","","Burundi",-3.3731,29.9189,2,0,0,0,-2,0
2020-04-01,"","","Cabo Verde",16.5388,-23.0418,6,1,0,0,0,0
2020-04-01,"","","Cambodia",11.55,104.9167,109,0,0,0,-2,0
2020-04-01,"","","Cameroon",3.8480000000000003,11.5021,233,6,40,0,-14,0
2020-04-01,"","","Canada",53.9333,-116.5765,9560,109,1033,8,-96,-13
2020-04-01,"","","Central African Republic",6.6111,20.9394,3,0,0,0,0,0
2020-04-01,"","","Chad",15.4542,18.7322,7,0,0,0,-2,0
2020-04-01,"","","Chile",-35.6751,-71.543,3031,16,293,4,4,0
2020-04-01,"","","China",31.8257,117.2264,82361,3316,82,7,1,6
2020-04-01,"","","Colombia",4.5709,-74.2973,1065,17,159,1,51,-3
2020-04-01,"","","Congo (Brazzaville)",-4.2634,15.2832,19,0,0,0,0,0
2020-04-01,"","","Congo (Kinshasa)",-4.322447,15.307045,109,9,11,1,-6,1
2020-04-01,"","","Costa Rica",9.7489,-83.7534,375,2,28,0,11,0
2020-04-01,"","","Cote d'Ivoire",7.54,-5.5471,190,1,11,0,0,0
2020-04-01,"","","Croatia",45.1,15.2,963,6,96,0,19,0
2020-04-01,"","","Cuba",21.521757,-77.78116700000002,212,6,26,0,10,-2
2020-04-01,"","","Cyprus",35.1264,33.4299,320,9,58,1,26,0
2020-04-01,"","","Czechia",49.8175,15.472999999999999,3508,39,200,8,-107,0
2020-04-01,"","","Denmark",61.8926,-6.9118,3290,104,251,14,-33,1
2020-04-01,"","","Diamond Princess",0.0,0.0,712,11,0,1,0,1
2020-04-01,"","","Djibouti",11.8251,42.5903,33,0,3,0,-9,0
2020-04-01,"","","Dominica",15.415,-61.371,12,0,0,0,-1,0
2020-04-01,"","","Dominican Republic",18.7357,-70.1627,1284,57,175,6,-33,-3
2020-04-01,"","","Ecuador",-1.8312,-78.1834,2748,93,508,18,230,3
2020-04-01,"","","Egypt",26.820553000000004,30.802497999999996,779,52,69,6,15,1
2020-04-01,"","","El Salvador",13.7942,-88.8965,32,1,0,0,-2,-1
2020-04-01,"","","Equatorial Guinea",1.6508,10.2679,15,0,3,0,3,0
2020-04-01,"","","Eritrea",15.1794,39.7823,15,0,0,0,-3,0
2020-04-01,"","","Estonia",58.5953,25.0136,779,5,34,1,4,0
2020-04-01,"","","Eswatini",-26.5225,31.4659,9,0,0,0,0,0
2020-04-01,"","","Ethiopia",9.145,40.4897,29,0,3,0,0,0
2020-04-01,"","","Fiji",-17.7134,178.065,5,0,0,0,0,0
2020-04-01,"","","Finland",61.92411,25.748151,1446,17,28,0,-38,-4
2020-04-01,"","","France",4.0,-53.0,57749,4043,4922,511,-2735,9
2020-04-01,"","","Gabon",-0.8037,11.6094,18,1,2,0,-7,0
2020-04-01,"","","Gambia",13.4432,-15.3101,4,1,0,0,0,0
2020-04-01,"","","Georgia",42.3154,43.3569,117,0,7,0,0,0
2020-04-01,"","","Germany",51.165690999999995,10.451526,77872,920,6064,145,1141,15
2020-04-01,"","","Ghana",7.9465,-1.0232,195,5,34,0,25,0
2020-04-01,"","","Greece",39.0742,21.8243,1415,50,101,1,-1,-5
2020-04-01,"","","Grenada",12.1165,-61.678999999999995,9,0,0,0,0,0
2020-04-01,"","","Guatemala",15.7835,-90.2308,39,1,1,0,-1,0
2020-04-01,"","","Guinea",9.9456,-9.6966,30,0,8,0,8,0
2020-04-01,"","","Guinea-Bissau",11.8037,-15.1804,9,0,1,0,1,0
2020-04-01,"","","Guyana",4.860416000000002,-58.93018000000001,19,2,7,0,3,-1
2020-04-01,"","","Haiti",18.9712,-72.2852,16,0,1,0,1,0
2020-04-01,"","","Holy See",41.9029,12.4534,6,0,0,0,0,0
2020-04-01,"","","Honduras",15.2,-86.2419,172,10,31,3,29,3
2020-04-01,"","","Hungary",47.1625,19.5033,525,20,33,4,-12,3
2020-04-01,"","","Iceland",64.9631,-19.0208,1220,2,85,0,36,0
2020-04-01,"","","India",20.593684,78.96288,1998,58,601,23,455,20
2020-04-01,"","","Indonesia",-0.7893,113.9213,1677,157,149,21,35,7
2020-04-01,"","","Iran",32.427908,53.68804599999999,47593,3036,2988,138,-122,-3
2020-04-01,"","","Iraq",33.223191,43.679291,728,52,34,2,-30,-2
2020-04-01,"","","Ireland",53.1424,-7.6921,3447,85,212,14,-113,-3
2020-04-01,"","","Israel",31.046051000000002,34.851612,6092,26,734,6,71,2
2020-04-01,"","","Italy",41.87194,12.56738,110574,13155,4782,727,729,-110
2020-04-01,"","","Jamaica",18.1096,-77.2975,44,3,8,2,8,2
2020-04-01,"","","Japan",36.204824,138.252924,2178,57,225,1,138,-1
2020-04-01,"","","Jordan",31.24,36.51,278,5,4,0,-2,0
2020-04-01,"","","Kazakhstan",48.0196,66.9237,380,3,37,1,-4,0
2020-04-01,"","","Kenya",-0.0236,37.9062,81,1,22,0,13,0
2020-04-01,"","","Korea, South",35.90775700000001,127.766922,9887,165,101,3,-24,-1
2020-04-01,"","","Kosovo",42.602636,20.902977,125,1,13,0,-5,0
2020-04-01,"","","Kuwait",29.311659999999996,47.481766,317,0,28,0,5,0
2020-04-01,"","","Kyrgyzstan",41.20438,74.766098,111,0,4,0,-9,0
2020-04-01,"","","Laos",19.856270000000002,102.495496,10,0,1,0,0,0
2020-04-01,"","","Latvia",56.8796,24.6032,446,0,48,0,26,0
2020-04-01,"","","Lebanon",33.8547,35.8623,479,14,9,2,-15,1
2020-04-01,"","","Liberia",6.4280550000000005,-9.429499,6,0,3,0,3,0
2020-04-01,"","","Libya",26.3351,17.228331,10,0,0,0,-2,0
2020-04-01,"","","Liechtenstein",47.14,9.55,68,0,0,0,-6,0
2020-04-01,"","","Lithuania",55.1694,23.8813,581,8,44,0,-2,-1
2020-04-01,"","","Luxembourg",49.8153,6.1296,2319,29,141,6,-49,5
2020-04-01,"","","Madagascar",-18.766947000000002,46.869107,57,0,0,0,-14,0
2020-04-01,"","","Malaysia",4.210483999999999,101.97576600000001,2908,45,142,2,2,-4
2020-04-01,"","","Maldives",3.2028,73.2207,19,0,1,0,0,0
2020-04-01,"","","Mali",17.570692,-3.996166000000001,31,3,3,1,0,1
2020-04-01,"","","Malta",35.9375,14.3754,188,0,19,0,6,0
2020-04-01,"","","Mauritania",21.0079,-10.9408,6,1,0,0,-1,0
2020-04-01,"","","Mauritius",-20.348404000000002,57.552152,161,6,18,1,3,-1
2020-04-01,"","","Mexico",23.6345,-102.5528,1215,29,121,1,20,-7
2020-04-01,"","","Moldova",47.4116,28.3699,423,5,70,1,15,-1
2020-04-01,"","","Monaco",43.7333,7.4167,55,1,3,0,0,0
2020-04-01,"","","Mongolia",46.8625,103.8467,14,0,2,0,2,0
2020-04-01,"","","Montenegro",42.708678000000006,19.37439,123,2,14,0,-4,-1
2020-04-01,"","","Morocco",31.7917,-7.0926,654,39,37,3,-24,0
2020-04-01,"","","Mozambique",-18.665695,35.529562,10,0,2,0,2,0
2020-04-01,"","","MS Zaandam",0.0,0.0,9,2,7,2,7,2
2020-04-01,"","","Namibia",-22.9576,18.4904,14,0,3,0,3,0
2020-04-01,"","","Nepal",28.1667,84.25,5,0,0,0,0,0
2020-04-01,"","","Netherlands",12.5211,-69.9683,13696,1175,1029,135,179,-40
2020-04-01,"","","New Zealand",-40.9006,174.886,708,1,61,0,3,0
2020-04-01,"","","Nicaragua",12.865416,-85.207229,5,1,0,0,-1,0
2020-04-01,"","","Niger",17.607789,8.081666,74,5,47,2,47,2
2020-04-01,"","","Nigeria",9.082,8.6753,174,2,39,0,35,0
2020-04-01,"","","North Macedonia",41.6086,21.7453,354,11,25,2,-19,0
2020-04-01,"","","Norway",60.472,8.4689,4863,44,222,5,26,-2
2020-04-01,"","","Oman",21.512583,55.92325500000001,210,1,18,0,5,-1
2020-04-01,"","","Pakistan",30.3753,69.3451,2118,27,180,1,-41,-4
2020-04-01,"","","Panama",8.538,-80.7821,1181,30,0,0,-192,-6
2020-04-01,"","","Papua New Guinea",-6.314993,143.95555,1,0,0,0,0,0
2020-04-01,"","","Paraguay",-23.4425,-58.4438,69,3,4,0,3,0
2020-04-01,"","","Peru",-9.19,-75.0152,1323,38,258,8,143,2
2020-04-01,"","","Philippines",12.879721,121.77401699999999,2311,96,227,8,-311,-2
2020-04-01,"","","Poland",51.9194,19.1451,2554,43,243,10,-13,8
2020-04-01,"","","Portugal",39.3999,-8.2245,8251,187,808,27,-227,7
2020-04-01,"","","Qatar",25.3548,51.1839,835,2,54,0,-34,-1
2020-04-01,"","","Romania",45.9432,24.9668,2460,92,215,10,79,-7
2020-04-01,"","","Russia",61.52401,105.31875600000001,2777,24,440,7,-61,-1
2020-04-01,"","","Rwanda",-1.9403,29.8739,82,0,7,0,2,0
2020-04-01,"","","Saint Kitts and Nevis",17.357822,-62.782998,8,0,0,0,-1,0
2020-04-01,"","","Saint Lucia",13.9094,-60.9789,13,0,0,0,-4,0
2020-04-01,"","","Saint Vincent and the Grenadines",12.9843,-61.2872,1,0,0,0,0,0
2020-04-01,"","","San Marino",43.9424,12.4578,236,26,0,0,-6,-1
2020-04-01,"","","Saudi Arabia",23.885942,45.079162,1720,16,157,6,47,4
2020-04-01,"","","Senegal",14.4974,-14.4524,190,1,15,1,2,1
2020-04-01,"","","Serbia",44.0165,21.0059,1060,28,160,12,45,12
2020-04-01,"","","Seychelles",-4.6796,55.492,10,0,0,0,-2,0
2020-04-01,"","","Sierra Leone",8.460555000000001,-11.779889,2,0,1,0,0,0
2020-04-01,"","","Singapore",1.2833,103.8333,1000,3,74,0,27,0
2020-04-01,"","","Slovakia",48.669,19.699,400,1,37,1,10,1
2020-04-01,"","","Slovenia",46.1512,14.9955,841,15,39,0,-7,-4
2020-04-01,"","","Somalia",5.152149,46.199616,5,0,0,0,-2,0
2020-04-01,"","","South Africa",-30.5595,22.9375,1380,5,27,0,0,-2
2020-04-01,"","","Spain",40.463667,-3.7492199999999998,104118,9387,8195,923,228,175
2020-04-01,"","","Sri Lanka",7.873054,80.77179699999998,146,3,3,1,-18,1
2020-04-01,"","","Sudan",12.8628,30.2176,7,2,0,0,-1,0
2020-04-01,"","","Suriname",3.9193,-56.0278,10,0,1,0,0,0
2020-04-01,"","","Sweden",60.128161,18.643501,4947,239,512,59,105,25
2020-04-01,"","","Switzerland",46.8182,8.2275,17768,488,1163,55,480,-19
2020-04-01,"","","Syria",34.802075,38.99681500000001,10,2,0,0,0,0
2020-04-01,"","","Taiwan*",23.7,121.0,329,5,7,0,-9,0
2020-04-01,"","","Tanzania",-6.369028,34.888822,20,1,1,0,1,-1
2020-04-01,"","","Thailand",15.870032,100.992541,1771,12,120,2,-7,1
2020-04-01,"","","Timor-Leste",-8.874217,125.727539,1,0,0,0,0,0
2020-04-01,"","","Togo",8.6195,0.8248,36,2,2,1,-2,1
2020-04-01,"","","Trinidad and Tobago",10.6918,-61.2225,90,5,3,2,-2,2
2020-04-01,"","","Tunisia",33.886917,9.537499,423,12,29,2,-53,0
2020-04-01,"","","Turkey",38.9637,35.2433,15679,277,2148,63,-556,17
2020-04-01,"","","Uganda",1.373333,32.290275,44,0,0,0,-11,0
2020-04-01,"","","Ukraine",48.3794,31.1656,794,20,149,3,52,-1
2020-04-01,"","","United Arab Emirates",23.424076,53.847818000000004,814,8,150,2,97,1
2020-04-01,"","","United Kingdom",18.2206,-63.0686,29865,2357,4384,564,1356,182
2020-04-01,"","","Uruguay",-32.5228,-55.7658,338,2,0,1,-28,1
2020-04-01,"","","US",34.22333378,-82.46170658,213372,4757,25200,884,-1141,-11
2020-04-01,"","","Uzbekistan",41.377491,64.585262,181,2,9,0,-14,0
2020-04-01,"","","Venezuela",6.4238,-66.5897,143,3,8,0,8,0
2020-04-01,"","","Vietnam",14.058323999999999,108.277199,218,0,6,0,-3,0
2020-04-01,"","","West Bank and Gaza",31.9522,35.2332,134,1,15,0,12,0
2020-04-01,"","","Zambia",-13.133897,27.849332,36,0,1,0,1,0
2020-04-01,"","","Zimbabwe",-19.015438,29.154857,8,1,0,0,-1,0
2020-04-02,"","","Afghanistan",33.93911,67.709953,273,6,36,2,-27,2
2020-04-02,"","","Albania",41.1533,20.1683,277,16,18,1,2,1
2020-04-02,"","","Algeria",28.0339,1.6596,986,86,139,28,8,14
2020-04-02,"","","Andorra",42.5063,1.5218,428,15,38,1,24,-1
2020-04-02,"","","Angola",-11.2027,17.8739,8,2,0,0,-1,0
2020-04-02,"","","Antigua and Barbuda",17.0608,-61.7964,9,0,2,0,2,0
2020-04-02,"","","Argentina",-38.4161,-63.6167,1133,36,79,8,79,7
2020-04-02,"","","Armenia",40.0691,45.0382,663,7,92,3,53,2
2020-04-02,"","","Australia",-35.4735,149.0124,5116,24,254,4,-49,2
2020-04-02,"","","Austria",47.5162,14.5501,11129,158,418,12,-113,-6
2020-04-02,"","","Azerbaijan",40.1431,47.5769,400,5,41,0,-20,0
2020-04-02,"","","Bahamas",25.025885,-78.035889,24,1,3,0,-4,-1
2020-04-02,"","","Bahrain",26.0275,50.55,643,4,74,0,72,0
2020-04-02,"","","Bangladesh",23.685,90.3563,56,6,2,0,-1,-1
2020-04-02,"","","Barbados",13.1939,-59.5432,46,0,12,0,12,0
2020-04-02,"","","Belarus",53.7098,27.9534,304,4,141,2,130,1
2020-04-02,"","","Belgium",50.8333,4.469936,15348,1011,1384,183,195,60
2020-04-02,"","","Belize",17.1899,-88.4976,3,0,0,0,0,0
2020-04-02,"","","Benin",9.3077,2.3158,13,0,0,0,-4,0
2020-04-02,"","","Bhutan",27.5142,90.4336,5,0,1,0,1,0
2020-04-02,"","","Bolivia",-16.2902,-63.5887,123,8,8,1,0,0
2020-04-02,"","","Bosnia and Herzegovina",43.9159,17.6791,533,16,74,3,35,3
2020-04-02,"","","Botswana",-22.3285,24.6849,4,1,0,0,0,0
2020-04-02,"","","Brazil",-14.235,-51.9253,8044,324,1208,84,89,45
2020-04-02,"","","Brunei",4.5353,114.7277,133,1,2,0,0,0
2020-04-02,"","","Bulgaria",42.7339,25.4858,457,10,35,0,12,-2
